STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        164;20240229;    3;   9.6;   3.9;    3;   0.0;   0;    9.250;   0;   5.4;   6.6; 1010.35;    3.4;   84.25;    7.4;   -1.3;   -3.6;eor
        164;20240301;    3;   8.7;   2.8;    3;   0.4;   6;    0.000;   0;   8.0;   9.6; 1001.18;    8.0;   89.88;   10.5;    4.5;    2.8;eor
        164;20240302;    3;   6.4;   2.4;    3;   0.0;   6;    1.883;   0;   7.8;  10.6; 1000.83;    9.3;   90.67;   12.5;    5.3;    4.3;eor
        164;20240303;    3;   8.2;   3.4;    3;   0.0;   0;    2.233;   0;   6.9;  10.3; 1000.03;    9.9;   85.21;   13.6;    6.1;    3.8;eor
        164;20240304;    3;   8.1;   3.4;    3;   0.0;   0;    8.883;   0;   3.0;   8.9; 1004.08;    8.0;   83.29;   12.5;    4.8;    2.8;eor
        164;20240305;    3;   9.9;   2.8;    3;   0.0;   0;    3.400;   0;   5.0;   6.4; 1010.70;    3.3;   82.54;    6.2;   -0.1;   -1.9;eor
        164;20240306;    3;   6.9;   2.5;    3;   0.0;   0;    0.000;   0;   7.5;   7.1; 1017.89;    3.1;   91.75;    6.7;   -1.8;   -2.7;eor
        164;20240307;    3;   7.7;   2.8;    3;   0.0;   0;   10.117;   0;   2.0;   6.1; 1020.30;    3.6;   78.08;    8.3;   -1.6;   -4.0;eor
        164;20240308;    3;   8.5;   2.7;    3;   0.0;   0;   10.283;   0;   0.0;   5.1; 1014.62;    2.5;   72.71;    8.9;   -3.5;   -5.9;eor
        164;20240309;    3;  12.0;   4.7;    3;   0.0;   0;    6.733;   0;   3.6;   6.3; 1004.73;    5.3;   70.50;   11.1;   -0.6;   -2.2;eor
        164;20240310;    3;  12.4;   6.0;    3;   0.0;   6;    4.883;   0;   5.4;   7.7;  998.80;    8.0;   71.71;   12.4;    2.7;    0.5;eor
        164;20240311;    3;  11.1;   4.0;    3;   0.0;   0;    0.217;   0;   7.8;   9.4;  998.71;    9.3;   80.79;   12.4;    4.7;    2.0;eor
        164;20240312;    3;   7.1;   1.9;    3;   0.0;   0;    3.700;   0;   7.9;   8.7; 1006.30;    8.5;   79.04;   13.6;    2.5;   -0.6;eor
        164;20240313;    3;   7.9;   2.4;    3;   0.0;   6;    6.117;   0;   6.0;   8.5; 1009.36;    9.6;   71.92;   14.1;    6.4;    4.1;eor
        164;20240314;    3;   8.2;   2.9;    3;   0.0;   0;    0.050;   0;   8.0;  10.1; 1007.34;   10.3;   80.96;   14.3;    7.0;    4.6;eor
        164;20240315;    3;  12.6;   3.2;    3;   1.7;   6;    4.767;   0;   7.7;  11.0; 1002.54;   11.3;   82.92;   18.1;    6.7;    4.1;eor
        164;20240316;    3;  14.7;   5.5;    3;   2.2;   6;    3.900;   0;   5.0;   9.1; 1006.21;    9.3;   76.21;   14.1;    4.6;    3.4;eor
        164;20240317;    3;  11.5;   4.4;    3;   0.0;   0;    4.767;   0;   4.3;   5.6; 1016.21;    3.7;   71.50;    7.6;   -2.6;   -5.4;eor
        164;20240318;    3;   7.2;   2.1;    3;   0.0;   0;    9.117;   0;   4.7;   4.8; 1015.50;    0.8;   75.00;    6.3;   -4.6;   -7.0;eor
        164;20240319;    3;   9.3;   2.6;    3;   0.0;   0;    9.567;   0;   4.1;   5.1; 1016.24;    3.2;   68.67;    8.8;   -4.0;   -6.7;eor
        164;20240320;    3;   6.3;   2.3;    3;   0.9;   6;    3.367;   0;   7.8;   7.1; 1013.60;    9.0;   62.21;   14.3;    2.8;    0.1;eor
        164;20240321;    3;  11.2;   3.9;    3;   2.4;   6;    1.900;   0;   7.7;  10.3; 1012.02;   10.2;   82.67;   15.3;    5.5;    3.3;eor
        164;20240322;    3;  10.8;   3.8;    3;   4.2;   6;    0.000;   0;   7.8;   9.9; 1007.10;    9.0;   85.79;   12.1;    5.7;    4.6;eor
        164;20240323;    3;   9.0;   3.1;    3;   6.1;   6;    1.983;   0;   5.8;   7.9;  998.34;    5.7;   86.00;    8.5;    2.7;    1.2;eor
        164;20240324;    3;  12.5;   3.8;    3;   7.6;   6;    2.700;   0;   6.5;   7.2;  993.33;    4.2;   87.21;    7.1;    1.3;   -0.1;eor
        164;20240325;    3;  12.2;   3.6;    3;   3.1;   6;    3.717;   0;   7.4;   8.0;  996.34;    6.1;   85.54;   10.7;    2.2;   -0.5;eor
        164;20240326;    3;  12.0;   3.6;    3;   0.0;   0;    7.300;   0;   7.3;   7.1;  994.06;    6.8;   73.79;   12.0;    0.6;   -1.6;eor
        164;20240327;    3;  10.0;   3.7;    3;   0.0;   0;    6.917;   0;   7.1;   8.3;  983.19;   11.3;   62.25;   17.6;    4.7;    0.6;eor
        164;20240328;    3;  17.7;   4.5;    3;   0.2;   6;    2.383;   0;   5.6;   8.6;  981.87;    9.2;   74.38;   14.6;    5.7;    2.6;eor
        164;20240329;    3;  17.6;   4.5;    3;   0.0;   6;    1.633;   0;   6.8;   8.3;  993.33;   10.9;   64.71;   15.9;    5.7;    3.2;eor
        164;20240330;    3;   6.3;   2.2;    3;   0.0;   0;    4.900;   0;   5.5;  11.3;  993.85;   14.2;   70.92;   21.3;    6.5;    3.8;eor
        164;20240331;    3;   4.3;   1.6;    3;   0.0;   0;    5.000;   0;  -999;  11.8;  991.48;   13.9;   75.38;   19.9;    7.9;    5.9;eor
        164;20240401;    3;  14.7;   3.7;    3;   0.0;   6;    1.017;   0;   6.8;  11.1;  988.68;   12.0;   79.79;   19.2;    5.2;    2.8;eor
        164;20240402;    3;  17.2;   6.5;    3;   5.2;   6;    1.850;   0;   6.8;   9.5;  994.88;   10.5;   75.50;   14.7;    8.0;    6.6;eor
        164;20240403;    3;  10.6;   3.9;    3;  -999;   6;    3.783;   0;   7.5;   9.1; 1000.02;    8.2;   83.33;   11.2;    4.5;    4.8;eor
        164;20240404;    3;  11.6;   3.9;    3;  -999;   6;    3.567;   0;   7.4;  11.3; 1000.35;   11.6;   83.46;   14.9;    9.1;    8.4;eor
        164;20240405;    3;  13.2;   4.5;    3;  -999;   6;    4.617;   0;   7.0;  12.0; 1004.06;   14.0;   74.92;   18.0;   10.0;    8.1;eor
        164;20240406;    3;   9.7;   3.2;    3;   0.0;   0;    6.400;   0;   7.4;  13.0; 1007.76;   16.7;   69.42;   22.2;   11.7;   10.4;eor
        164;20240407;    3;  10.8;   2.7;    3;   0.0;   6;    5.150;   0;   6.9;  13.1; 1007.73;   17.6;   66.17;   22.3;   12.9;   10.8;eor
        164;20240408;    3;   7.6;   1.9;    3;   0.0;   6;    5.600;   0;   6.0;  15.4; 1004.03;   17.5;   76.96;   23.5;   13.0;   10.2;eor
        164;20240409;    3;  15.6;   4.0;    3;  -999;   6;    6.133;   0;   5.4;  13.9; 1002.16;   17.1;   72.29;   26.4;   10.5;    8.9;eor
        164;20240410;    3;  13.4;   4.3;    3;   0.0;   0;    2.000;   0;   6.4;   9.1; 1018.25;   11.4;   67.54;   14.4;    7.6;    3.6;eor
        164;20240411;    3;  12.1;   3.9;    3;   0.0;   6;    4.117;   0;   5.8;   9.0; 1024.13;   12.3;   64.46;   16.1;    6.3;    3.7;eor
        164;20240412;    3;  11.5;   3.8;    3;   0.0;   0;    0.800;   0;   7.9;  12.7; 1021.68;   15.2;   73.13;   18.3;   12.0;    9.8;eor
        164;20240413;    3;  11.2;   4.2;    3;   0.0;   6;    9.267;   0;   7.1;  12.7; 1014.88;   16.9;   67.13;   21.4;   11.9;    8.4;eor
        164;20240414;    3;  16.1;   5.9;    3;   0.0;   0;    8.083;   0;   6.9;   8.7; 1009.08;   14.0;   54.25;   17.7;    6.6;    4.3;eor
        164;20240415;    3;  14.2;   2.8;    3;   7.9;   6;    4.033;   0;   7.0;   8.3;  999.38;    8.9;   73.38;   12.4;    4.9;    2.0;eor
        164;20240416;    3;  13.9;   6.1;    3;   2.3;   6;    1.433;   0;   7.7;   7.6;  992.90;    6.0;   81.00;    8.9;    3.5;    2.8;eor
        164;20240417;    3;  13.4;   2.9;    3;   2.9;   6;    5.367;   0;   5.8;   7.0; 1001.28;    4.9;   82.25;   10.3;    1.0;   -0.3;eor
        164;20240418;    3;   9.2;   2.8;    3;   0.2;   6;    7.083;   0;   5.8;   6.8; 1007.19;    6.0;   74.33;   11.0;    0.3;   -1.4;eor
        164;20240419;    3;  10.1;   3.3;    3;   4.4;   6;    0.050;   0;   7.7;   8.0;  997.87;    5.8;   86.63;    6.9;    4.2;    3.6;eor
        164;20240420;    3;  12.4;   4.0;    3;   0.3;   6;    4.050;   0;   6.3;   6.5; 1007.56;    3.9;   80.21;    8.0;   -1.8;   -4.0;eor
        164;20240421;    3;  12.6;   2.8;    3;   0.0;   6;    8.267;   0;   2.1;   5.2; 1016.84;    2.7;   71.21;    9.4;   -2.6;   -5.1;eor
        164;20240422;    3;   8.2;   2.2;    3;   1.4;   8;    1.783;   0;   7.4;   5.8; 1017.20;    2.7;   78.67;    5.9;   -0.8;   -2.7;eor
        164;20240423;    3;  10.4;   2.3;    3;   0.0;   6;    3.917;   0;   6.6;   5.5; 1011.32;    4.2;   69.42;    8.3;   -0.5;   -2.4;eor
        164;20240424;    3;   8.4;   2.7;    3;   0.7;   6;    1.600;   0;   7.4;   6.4; 1000.68;    6.6;   66.46;    9.8;    3.3;    2.3;eor
        164;20240425;    3;   7.4;   2.2;    3;   0.1;   6;    5.117;   0;   6.4;   7.3;  997.85;    6.0;   79.54;   10.0;    1.5;   -1.0;eor
        164;20240426;    3;  12.1;   3.5;    3;   0.0;   0;    9.833;   0;   5.3;   6.7; 1000.68;    9.0;   61.71;   14.6;    2.7;    0.7;eor
        164;20240427;    3;   8.8;   2.4;    3;   0.0;   0;    9.417;   0;   4.1;   8.2; 1004.77;   13.0;   57.04;   20.6;    3.1;    0.8;eor
        164;20240428;    3;  10.6;   3.7;    3;   0.1;   6;    8.550;   0;   6.9;   9.8; 1007.22;   16.2;   54.58;   23.2;    6.8;    3.2;eor
        164;20240429;    3;   7.3;   2.7;    3;   0.1;   6;    6.233;   0;   7.6;  11.5; 1015.72;   15.3;   66.67;   19.6;    9.3;    7.4;eor
        164;20240430;    3;  10.6;   3.2;    3;   0.0;   0;   13.000;   0;   3.8;  11.7; 1012.28;   18.2;   58.75;   28.4;    7.8;    5.8;eor
        164;20240501;    3;  12.9;   4.4;    3;   0.0;   0;   12.950;   0;   4.7;  11.7; 1005.84;   19.7;   53.25;   26.0;   11.5;    8.6;eor
        164;20240502;    3;  14.8;   5.0;    3;   0.0;   0;   12.000;   0;   1.4;  11.5; 1000.07;   19.4;   53.33;   25.9;   10.7;    7.9;eor
        164;20240503;    3;  10.3;   3.1;    3;   0.0;   6;   12.133;   0;   3.0;  13.2; 1002.83;   18.6;   63.75;   25.4;   10.2;    8.0;eor
        164;20240504;    1;   5.9;   2.4;    1;   0.1;   6;    4.133;   0;   7.5;  14.0; 1008.41;   15.4;   80.75;   20.1;   11.3;   10.0;eor
        164;20240505;    1;  10.7;   3.6;    1;   0.0;   6;    4.467;   0;   5.0;  12.5; 1001.74;   15.3;   72.67;   20.3;   10.5;    9.0;eor
        164;20240506;    1;  11.2;   3.5;    1;   0.0;   0;    8.417;   0;   6.8;  10.0; 1002.54;   12.8;   68.92;   18.2;    7.3;    4.5;eor
        164;20240507;    1;   9.9;   3.8;    1;   0.0;   0;    4.450;   0;   7.5;   9.7; 1011.83;   11.2;   74.25;   17.8;    6.4;    5.7;eor
        164;20240508;    1;   8.6;   2.6;    1;   0.0;   0;   13.200;   0;   4.8;   7.7; 1019.18;   11.2;   62.33;   18.0;    4.7;    3.2;eor
        164;20240509;    1;   6.3;   1.6;    1;   0.0;   6;   12.750;   0;   4.4;   8.3; 1019.21;   12.2;   61.63;   19.9;    3.4;    1.3;eor
        164;20240510;    1;   7.0;   2.2;    1;   0.0;   0;    2.833;   0;   7.6;  11.6; 1016.48;   14.8;   70.58;   21.3;    9.4;    8.1;eor
        164;20240511;    1;   9.5;   2.0;    1;   0.0;   0;    1.767;   0;   7.3;  11.9; 1016.81;   13.5;   78.21;   18.9;    9.0;    7.3;eor
        164;20240512;    1;   8.6;   3.0;    1;   0.0;   0;   14.150;   0;   2.3;   8.1; 1016.56;   13.7;   55.25;   20.4;    7.3;    4.2;eor
        164;20240513;    1;  10.2;   3.4;    1;   0.0;   0;   14.333;   0;   0.4;   7.9; 1011.83;   15.2;   49.75;   23.7;    4.8;    1.8;eor
        164;20240514;    1;  11.6;   3.9;    1;   0.0;   0;   14.383;   0;   0.0;   8.2; 1008.38;   17.2;   45.46;   24.7;    7.8;    4.1;eor
        164;20240515;    1;  13.3;   5.4;    1;   0.0;   0;   14.400;   0;   2.8;   8.8; 1007.48;   18.5;   43.88;   25.1;    8.7;    6.0;eor
        164;20240516;    1;  16.5;   5.6;    1;   0.0;   0;   14.000;   0;   1.6;   9.3; 1006.23;   19.1;   43.08;   25.3;   10.7;    7.5;eor
        164;20240517;    1;  17.2;   5.8;    1;   0.0;   0;   13.650;   0;   2.1;   9.0; 1005.42;   19.2;   41.92;   25.2;   11.8;    8.3;eor
        164;20240518;    1;   9.2;   2.5;    1;   2.9;   6;    2.833;   0;   6.7;  12.3; 1004.75;   15.6;   69.88;   20.3;    9.5;    7.1;eor
        164;20240519;    1;   9.0;   2.1;    1;   2.2;   6;    5.233;   0;   6.3;  14.5; 1003.38;   16.0;   80.50;   20.4;   11.7;    9.6;eor
        164;20240520;    1;   9.5;   2.2;    1;   0.3;   6;    9.617;   0;   3.6;  14.3; 1005.55;   16.3;   79.04;   22.2;    9.6;    8.4;eor
        164;20240521;    1;  11.8;   4.1;    1;   0.0;   6;   12.167;   0;   4.5;  14.2; 1005.02;   19.8;   64.92;   27.0;   11.0;    9.3;eor
        164;20240522;    1;  12.8;   4.2;    1;  37.1;   6;    2.583;   0;   7.8;  17.1; 1001.15;   20.3;   73.46;   28.0;   15.6;   15.7;eor
        164;20240523;    1;   9.2;   3.1;    1;   0.1;   6;    1.933;   0;   7.4;  16.2; 1007.06;   17.0;   84.08;   21.5;   13.4;   11.6;eor
        164;20240524;    1;   9.3;   2.9;    1;   0.8;   6;   12.400;   0;   6.5;  15.2; 1012.20;   18.3;   73.96;   24.1;   11.7;   10.2;eor
        164;20240525;    1;   9.3;   2.5;    1;   0.0;   6;    6.483;   0;   7.1;  16.5; 1010.94;   18.8;   77.38;   24.2;   13.3;   12.5;eor
        164;20240526;    1;   9.9;   2.3;    1;   2.2;   6;   10.733;   0;   5.5;  16.3; 1011.55;   19.7;   73.50;   26.4;   13.2;   11.9;eor
        164;20240527;    1;  12.3;   2.7;    1;   1.4;   6;    4.917;   0;   7.8;  16.5; 1010.30;   19.2;   75.00;   24.9;   14.6;   13.8;eor
        164;20240528;    1;   8.5;   2.7;    1;   1.9;   6;    2.317;   0;   6.5;  14.7; 1009.45;   15.7;   82.75;   18.5;   12.1;   10.3;eor
        164;20240529;    1;  10.3;   3.3;    1;   0.3;   6;    8.567;   0;   6.5;  12.9; 1006.25;   17.3;   67.79;   22.8;   10.7;    8.2;eor
        164;20240530;    1;  11.2;   2.5;    1;   3.0;   6;    4.217;   0;   6.8;  15.5;  999.46;   17.3;   79.96;   23.6;   12.9;   10.5;eor
        164;20240531;    1;  15.6;   1.8;    1;   1.5;   6;    8.917;   0;   6.0;  16.0; 1001.11;   17.4;   82.08;   24.0;   11.8;   10.7;eor
        164;20240601;    1;  11.5;   3.4;    1;   0.0;   6;   11.617;   0;   3.8;  17.6; 1004.09;   20.2;   76.29;   26.3;   14.9;   13.8;eor
        164;20240602;    1;  12.1;   4.9;    1;   0.0;   0;   10.383;   0;   5.2;  17.5; 1007.05;   20.0;   75.92;   25.4;   14.5;   13.2;eor
        164;20240603;    1;   7.9;   3.6;    1;   0.0;   6;    0.000;   0;   7.7;  13.2; 1009.19;   14.8;   78.33;   16.3;   12.7;   10.2;eor
        164;20240604;    1;   5.8;   2.2;    1;   0.0;   0;    2.033;   0;   7.5;  13.3; 1006.91;   16.4;   72.00;   20.6;   12.9;   11.1;eor
        164;20240605;    1;  11.4;   3.0;    1;   1.9;   6;    4.000;   0;   5.9;  14.0; 1003.85;   15.9;   77.79;   21.4;   11.3;    9.5;eor
        164;20240606;    1;   8.8;   2.7;    1;   0.0;   6;   10.917;   0;   6.1;  10.7; 1009.97;   15.4;   63.46;   19.8;   11.2;    9.5;eor
        164;20240607;    1;   9.8;   2.3;    1;   0.2;   6;    5.433;   0;   5.8;  11.1; 1010.48;   14.9;   67.33;   20.2;   10.2;    8.3;eor
        164;20240608;    1;  13.2;   3.6;    1;   0.0;   0;   10.483;   0;   2.9;  11.0; 1004.15;   17.6;   57.33;   25.1;    8.3;    5.5;eor
        164;20240609;    1;  11.7;   4.0;    1;   0.0;   0;   13.567;   0;   1.0;   9.1; 1001.22;   14.4;   58.63;   20.1;    8.6;    6.9;eor
        164;20240610;    1;   8.9;   3.2;    1;   2.4;   6;    6.967;   0;   5.5;  10.5;  999.42;   14.0;   67.25;   18.6;    8.2;    6.0;eor
        164;20240611;    1;  15.4;   5.0;    1;   0.4;   6;    3.717;   0;   6.0;  11.1; 1002.50;   12.6;   76.50;   15.8;    9.9;    8.5;eor
        164;20240612;    1;  15.5;   4.1;    1;   2.0;   6;    7.967;   0;   4.1;  10.5; 1009.31;   12.4;   73.83;   17.1;    9.1;    7.1;eor
        164;20240613;    1;   8.9;   2.6;    1;   0.1;   6;    6.033;   0;   6.8;   9.8; 1010.35;   13.1;   66.54;   18.2;    8.9;    6.3;eor
        164;20240614;    1;  10.4;   2.8;    1;   0.0;   6;    0.433;   0;   7.9;  11.2; 1006.68;   14.6;   68.04;   19.7;    8.3;    5.6;eor
        164;20240615;    1;  11.6;   3.2;    1;   1.6;   6;    4.450;   0;   6.3;  13.2; 1000.86;   16.0;   73.33;   21.2;   10.7;    7.8;eor
        164;20240616;    1;   8.9;   2.3;    1;   0.1;   6;    8.100;   0;   5.5;  12.0; 1003.38;   17.8;   62.67;   24.2;    8.7;    6.4;eor
        164;20240617;    1;  12.1;   2.5;    1;   0.4;   6;    5.967;   0;   7.2;  15.2; 1005.70;   18.6;   71.96;   24.5;   13.8;   11.0;eor
        164;20240618;    1;  11.0;   1.7;    1;   3.8;   6;    7.117;   0;   7.1;  16.7; 1007.36;   19.3;   77.00;   25.5;   12.6;   10.2;eor
        164;20240619;    1;   8.9;   3.0;    1;   0.2;   6;    1.917;   0;   6.6;  14.4; 1008.82;   15.5;   82.25;   19.1;   10.6;    8.7;eor
        164;20240620;    1;   7.4;   2.0;    1;   0.0;   0;   13.133;   0;   5.6;  12.4; 1014.65;   17.0;   66.96;   22.8;    8.6;    6.7;eor
        164;20240621;    1;   8.9;   2.4;    1;   4.6;   6;    4.267;   0;   6.3;  17.7; 1007.03;   19.8;   77.42;   25.8;   13.2;   12.0;eor
        164;20240622;    1;  13.0;   4.3;    1;   1.6;   6;    5.500;   0;   5.5;  16.2; 1002.66;   18.8;   75.38;   22.1;   14.2;   11.2;eor
        164;20240623;    1;  12.0;   4.0;    1;   0.0;   0;    9.317;   0;   4.3;  13.6; 1010.24;   17.4;   70.33;   22.6;   12.2;    9.7;eor
        164;20240624;    1;   6.2;   2.2;    1;   0.0;   0;   13.000;   0;   3.5;  14.1; 1013.70;   18.8;   67.58;   25.8;   11.3;    9.2;eor
        164;20240625;    1;   8.6;   2.6;    1;   0.0;   0;   11.033;   0;   3.7;  14.8; 1012.44;   20.0;   66.50;   27.4;   11.5;   10.2;eor
        164;20240626;    1;   7.1;   2.5;    1;   0.0;   0;   14.067;   0;   2.2;  17.0; 1007.42;   23.4;   61.46;   30.3;   15.0;   13.2;eor
        164;20240627;    1;   9.6;   2.8;    1;   0.0;   6;   12.117;   0;   5.9;  20.3; 1002.77;   25.3;   64.79;   32.3;   17.3;   16.2;eor
        164;20240628;    1;  13.0;   3.6;    1;   0.0;   6;    9.983;   0;   5.3;  18.4; 1005.53;   23.0;   66.25;   29.2;   15.1;   12.9;eor
        164;20240629;    1;   8.0;   2.4;    1;   3.0;   6;   13.533;   0;   3.5;  15.0; 1009.11;   22.0;   59.79;   28.8;   12.6;   11.0;eor
        164;20240630;    1;  11.7;   3.5;    1;  18.9;   6;    0.900;   0;   7.8;  20.4;  998.27;   20.5;   84.58;   26.4;   15.7;   15.1;eor
        164;20240701;    1;   7.9;   2.6;    1;   3.6;   6;    0.883;   0;   7.5;  16.5; 1003.74;   16.9;   86.21;   20.4;   12.6;   12.0;eor
        164;20240702;    1;  12.4;   4.5;    1;   2.8;   6;    1.567;   0;   7.2;  14.5; 1002.97;   15.0;   84.92;   19.0;   11.9;   11.2;eor
        164;20240703;    1;   9.4;   3.6;    1;   0.0;   6;    1.117;   0;   8.0;  12.1; 1001.56;   15.0;   71.83;   17.8;   12.5;   12.0;eor
        164;20240704;    1;  14.8;   3.6;    1;   2.2;   6;    4.800;   0;   5.8;  13.3;  999.84;   14.8;   80.00;   19.4;   11.9;    9.8;eor
        164;20240705;    1;  10.1;   3.4;    1;   0.0;   0;    7.700;   0;   4.2;  11.4; 1003.24;   15.9;   65.42;   21.3;   10.1;    8.9;eor
        164;20240706;    1;  24.6;   4.4;    1;   5.5;   6;    9.983;   0;   6.3;  15.9;  998.44;   20.3;   69.00;   30.2;   11.3;    9.9;eor
        164;20240707;    1;   9.9;   3.9;    1;   0.0;   0;   12.367;   0;   7.3;  11.2; 1006.58;   17.9;   55.96;   22.5;   12.2;   10.4;eor
        164;20240708;    1;  10.0;   1.8;    1;   0.0;   6;    9.233;   0;   5.0;  12.7; 1011.56;   18.9;   61.88;   25.8;   10.8;    9.3;eor
        164;20240709;    1;   9.1;   2.4;    1;   0.0;   0;   10.733;   0;   4.8;  16.2; 1011.97;   23.3;   59.00;   30.7;   15.0;   14.2;eor
        164;20240710;    1;  29.0;   2.4;    1;  15.3;   6;    8.917;   0;   6.3;  21.9; 1008.08;   23.3;   77.33;   30.4;   17.6;   16.2;eor
        164;20240711;    1;   9.7;   2.4;    1;   0.0;   6;    7.917;   0;   5.2;  19.8; 1009.21;   22.0;   76.46;   26.0;   17.9;   16.7;eor
        164;20240712;    1;   9.5;   2.9;    1;   1.3;   6;    0.933;   0;   7.3;  19.1; 1005.71;   20.6;   79.92;   26.1;   16.8;   15.4;eor
        164;20240713;    1;  10.6;   3.7;    1;   0.2;   6;    3.883;   0;   5.9;  15.0; 1004.24;   17.3;   76.63;   21.3;   12.7;   10.5;eor
        164;20240714;    1;  11.9;   2.0;    1;   0.0;   6;    7.700;   0;   5.7;  13.7; 1007.25;   18.4;   67.17;   24.2;   10.8;    9.2;eor
        164;20240715;    1;   8.6;   2.0;    1;   0.0;   6;   12.750;   0;   4.6;  15.0; 1006.40;   22.2;   58.54;   28.6;   15.5;   13.2;eor
